IMR,DISTRICT,FD,STATE,FS,POPULATION,BCG,DPT_1,DPT_2,DPT_3,PENTA_1,PENTA_2,PENTA_3,OPV_0,OPV_1,OPV_2,OPV_3,HEP_B0,HEP_B1,HEP_B2,HEP_B3,MEAS_1,MEAS_2,JE_1,M_FI_9_11,F_FI_9_11,T_FI_9_11,DPT_1B,OPV_B,MMR_V,DPT5_2B,TT_10,TT_16,AEFI_A,AEFI_D,AEFI_O,IS_P,IS_H,IS_ASHA,JE_16M,dropout_gap_percent,asha_efficiency_ratio,IMR_TARGET,IMR_TARGET_NUM
HIGH,Karauli,PD,RAJASTHAN,HF,1458459,30469.0,4743,5458,6192,28300,26472,25415,21690,33134,31976,31602,20409.5,4522,5327,6081,24594,23736,0,16873,15359,32233,26308,26291,2271,12401,9876,7596,1,0,0,16459,16272,11904,0,0.0,8.162039522537142,HIGH,1
HIGH,Kota,NPD,RAJASTHAN,HF,1950491,38831.0,6056,6763,7637,32874,30975,29748,33847,38672,37607,37288,28204.0,5654,6364,7076,27889,28793,0,19221,17475,36697,28819,28838,0,20164,18461,17470,6,0,14,23516,22398,12343,0,5.495609178233885,6.328150193976798,HIGH,1
HIGH,Nagaur,NPD,RAJASTHAN,HF,3309234,71754.0,9622,10793,12157,55539,52054,50877,38080,64344,62033,61897,32598.75,10058,10930,12235,47220,47299,0,31441,29999,61440,53011,52740,5617,50586,54709,46310,0,0,1303,28512,27596,21294,0,14.374111547788276,6.434721751317676,HIGH,1
HIGH,Pali,NPD,RAJASTHAN,HF,2038533,45050.25,5882,6692,7779,38047,36083,35187,28032,43708,42685,42644,24439.75,6101,6826,7796,34025,32722,0,22751,21201,43953,34305,34261,1770,21585,25332,23616,26,1,47,27757,26513,16667,0,2.435613564852581,8.175977528938702,HIGH,1
HIGH,Pratapgarh,NPD,RAJASTHAN,HF,868231,17470.0,2520,2919,3258,15392,14591,13993,15741,17795,17400,17096,15270.25,2529,2896,3262,12930,13391,0,8524,8383,16908,14430,14424,551,10403,10101,9073,9,0,10,12489,11813,9134,0,3.2169433314253,10.52024173290288,HIGH,1
HIGH,Rajsamand,PD,RAJASTHAN,HF,1158283,24361.25,4233,4910,5396,26233,24457,23349,15867,30248,29085,28296,14548.75,4253,4923,5381,21382,22880,0,14749,13589,28338,24372,24383,1131,18858,14920,12759,7,0,11,15785,14955,10424,0,0.0,8.999527749263349,HIGH,1
HIGH,Sawai Madhopur,NPD,RAJASTHAN,HF,1338114,32963.0,4278,4869,5665,25264,24131,23903,24430,29265,28801,29209,21090.5,4541,4984,5590,21935,21156,0,15462,13797,29260,24182,24053,2069,13538,11347,10092,9,0,39,15023,14520,9526,0,11.233807602463369,7.118974915440687,HIGH,1
HIGH,Sikar,NPD,RAJASTHAN,HF,2677737,48160.0,7101,8022,9385,41486,39845,38860,27935,48541,47860,48282,25797.75,7093,8021,9396,36152,37835,0,25538,22783,48322,41344,41344,4137,33585,34589,33026,21,0,49,23524,23516,19803,0,0.0,7.395423822429163,HIGH,1
HIGH,Sirohi,NPD,RAJASTHAN,HF,1037185,25998.0,3782,4276,4899,20778,19903,19331,13507,24399,24125,24180,12587.75,3806,4308,4936,17700,15699,0,11670,11229,22900,18209,18177,1127,13836,13256,9982,9,0,2,14051,13579,6400,0,11.916301253942612,6.170548166431254,HIGH,1
HIGH,Tonk,NPD,RAJASTHAN,HF,1421711,26349.0,4024,4620,5372,23486,22243,21708,18924,27508,26865,27082,15988.25,4003,4609,5355,20157,22528,0,13752,12873,26625,23934,23935,1689,18828,19488,17613,3,0,0,17371,16923,12426,0,0.0,8.740172932473618,HIGH,1
HIGH,Udaipur,PD,RAJASTHAN,HF,3067549,76675.5,10490,12594,15651,64691,61842,60123,53417,73794,73227,73996,42922.0,11132,12443,15379,57248,51171,0,39182,35496,74678,58460,58582,4381,41262,47594,43758,6,0,3,35400,34535,25412,0,2.605134625793115,8.284138248484377,HIGH,1
LOW,East,NPD,SIKKIM,HF,281293,4885.0,1265,1330,1419,2474,2375,2339,4785,3709,3711,3768,4410.75,1261,1329,1414,2859,3,0,1967,1805,3773,3855,4071,3701,3709,4094,3659,3,1,161,3740,3691,2913,2,22.76356192425793,10.355750054213933,LOW,0
LOW,North,NPD,SIKKIM,HF,43354,218.0,196,221,231,311,302,290,207,511,524,521,192.25,196,220,233,433,0,0,252,254,506,531,531,507,598,749,651,0,0,10,1254,1195,1160,0,0.0,26.75646999123495,LOW,0
LOW,South,NPD,SIKKIM,HF,146742,1395.75,683,709,783,1078,1047,1008,1223,1744,1747,1785,1168.0,687,709,779,1387,30,0,903,876,1779,1837,1836,1776,1980,2400,2485,0,0,13,1419,1416,1364,0,0.0,9.295225634106119,LOW,0
LOW,West,PD,SIKKIM,HF,136299,1040.0,690,731,777,1045,1008,977,969,1712,1735,1747,900.5,690,732,778,1364,15,0,893,852,1745,1778,1777,1677,1954,2365,1909,0,0,58,2386,2361,2192,0,0.0,16.08228967197118,LOW,0
LOW,Ariyalur,NPD,TAMIL NADU,NHF,752481,10650.75,0,0,0,10644,10710,10650,10651,10794,10811,10751,10708.75,0,0,0,8298,5977,5360,5067,4730,9797,10517,10495,187,8550,8719,7723,2,0,51,6422,6143,116,9927,8.01586742717649,0.15415671624931396,LOW,0
LOW,Chennai,NPD,TAMIL NADU,NHF,4681087,74606.25,0,0,0,76834,77572,77940,75643,76835,77652,77979,67696.25,0,0,0,56372,55031,894,37829,36327,74156,77068,76970,14744,92987,68994,62736,15,1,253,24843,24249,665,1646,0.6035017173494177,0.14206102129697654,LOW,0
LOW,Coimbatore,NPD,TAMIL NADU,NHF,3472578,45014.5,0,0,0,45132,44964,45035,44675,45427,45331,45231,43572.25,0,0,0,33718,23485,36,20983,19611,40594,44626,44694,16942,43631,43121,42251,7,0,25,21374,20885,1111,62,9.820169056637305,0.3199352181578067,LOW,0
LOW,Cuddalore,NPD,TAMIL NADU,NHF,2600880,31779.25,0,0,0,34163,33909,33432,31601,34428,34160,33667,30471.75,15,18,15,24877,18292,16873,15850,14391,30242,32571,32572,1026,29702,28217,27614,10,0,209,19953,19091,355,31859,4.837275895434915,0.13649226415674695,LOW,0
LOW,Dharmapuri,NPD,TAMIL NADU,NHF,1502900,24167.5,9,7,7,24376,24404,24335,24137,24461,24473,24398,23996.25,2,2,3,18371,17293,116,12260,11054,23314,24203,24189,342,25799,24669,24713,0,0,0,12009,11760,741,17,3.531602358539361,0.49304677623261695,LOW,0
LOW,Dindigul,NPD,TAMIL NADU,NHF,2161367,27056.0,0,0,0,26997,26919,26927,26907,27119,27080,27142,24195.25,0,0,0,20715,15912,13,12713,11981,24695,27075,27097,1116,24226,23075,21966,0,0,5,17311,16753,828,50,8.726345357776463,0.3830908864621325,LOW,0
LOW,Erode,NPD,TAMIL NADU,NHF,2259608,25773.0,0,0,0,25981,26012,25979,25740,26054,26046,26001,25439.0,0,0,0,19176,16032,4,13226,11827,25054,25930,25955,519,26977,26187,26353,19,0,464,19463,19359,518,10,2.7897412020331354,0.2292433023781116,LOW,0
LOW,Kancheepuram,NPD,TAMIL NADU,NHF,3990897,43037.5,0,0,0,44294,44347,44309,42990,44534,44784,44613,40933.75,0,0,0,34011,32081,36,21203,19271,40475,46944,46799,1844,65125,54070,52405,12,1,147,24097,23787,375,27,5.954109787975603,0.09396383820479456,LOW,0
LOW,Kanniyakumari,NPD,TAMIL NADU,NHF,1863174,22749.5,0,0,0,22086,22080,21983,22864,22415,22430,22250,21835.0,0,0,0,17201,10382,3,10683,10172,20855,22776,23166,665,27429,22204,23030,9,0,2,16661,14972,516,10,8.327655552869293,0.2769467585958155,LOW,0
LOW,Karur,NPD,TAMIL NADU,NHF,1076588,12149.25,0,0,0,12570,12551,12529,12115,12641,12610,12599,11885.75,0,0,0,9627,6292,7389,9695,8890,18585,11765,11742,296,12022,13065,12081,0,0,1,8871,9199,13,11044,0.0,0.01207518567920133,LOW,0
LOW,Krishnagiri,PD,TAMIL NADU,NHF,1883731,24671.0,0,0,0,25359,25215,25393,24695,25454,25342,25503,21643.0,0,0,0,18259,11148,24,12606,11022,23628,24420,24580,593,24719,23613,21057,17,0,43,13491,13725,1265,19,4.227635685622796,0.6715396200412904,LOW,0
LOW,Madurai,PD,TAMIL NADU,NHF,3041038,46027.5,0,0,0,47054,46961,47036,45912,47142,47083,47124,43180.0,2,0,0,34423,30304,31040,22436,20485,42921,46886,46957,4727,46897,34918,32299,1,0,20,21545,20717,109,45664,6.749226006191951,0.03584302465145125,LOW,0
LOW,Nagapattinam,NPD,TAMIL NADU,NHF,1614069,19054.5,0,0,0,19549,19603,19579,19026,19613,19696,19687,17879.25,0,1,1,14956,10499,39,9245,8451,17696,19688,19711,238,17222,17917,17350,20,0,204,14813,14239,257,12,7.129549450261092,0.15922491541563588,LOW,0
LOW,Namakkal,NPD,TAMIL NADU,NHF,1721179,18140.25,0,0,0,19055,19068,19007,18119,19050,19070,19172,18034.25,0,0,0,13939,10074,11,9929,8788,18718,18806,18847,848,22701,23376,24774,14,0,408,16020,15826,205,5,0.0,0.11910440459708141,LOW,0
LOW,Nilgiris,NPD,TAMIL NADU,NHF,735071,6819.25,0,0,0,7263,7308,7450,6429,7337,7344,7525,6102.25,0,0,0,5839,4710,4,3606,3223,6829,8016,8026,291,9940,11162,9707,27,0,263,10300,9920,4896,6,0.0,6.660581086724956,LOW,0
LOW,Perambalur,NPD,TAMIL NADU,NHF,564511,7584.5,0,0,0,7969,7897,7899,7577,7969,7897,7897,7147.25,0,0,0,5861,5749,6283,4206,3822,8028,7959,7986,0,7354,7924,8529,0,0,0,4856,4715,303,7922,0.0,0.5367477338794107,LOW,0
LOW,Pudukkottai,NPD,TAMIL NADU,NHF,1618725,22728.25,0,0,0,23490,23318,23368,22579,23501,23377,23398,20982.25,0,0,0,17871,16698,18075,12349,11102,23452,23961,24094,374,22263,23484,22677,42,0,466,14142,13970,615,23275,0.0,0.37992864754668026,LOW,0
LOW,Ramanathapuram,NPD,TAMIL NADU,NHF,1337560,17797.25,0,0,0,18255,18171,18236,17835,18332,18278,18319,16393.0,0,0,0,13498,11657,370,8491,8181,16672,18814,18798,843,19425,19684,20124,7,0,307,14891,14469,628,17,6.322606020593069,0.4695116480756003,LOW,0
LOW,Salem,NPD,TAMIL NADU,NHF,3480008,50253.0,0,0,0,50657,50409,50730,49550,50643,50433,50761,41232.75,0,0,0,36624,24972,19,25073,22710,47783,49132,49389,2940,49999,47660,48015,39,0,357,26826,26905,977,16,4.915129445008258,0.2807464810425723,LOW,0
LOW,Sivaganga,NPD,TAMIL NADU,NHF,1341250,16866.75,0,0,0,17929,17868,17870,16740,18119,18058,18039,14841.75,0,0,0,13068,9227,19,8287,7562,15850,17930,17945,452,18634,13838,13145,1,0,2,13866,13860,1975,8,6.028132272073754,1.4725069897483691,LOW,0
LOW,Thanjavur,NPD,TAMIL NADU,NHF,2402781,30060.25,0,0,0,30673,30523,30484,30010,30771,30632,30553,29582.0,0,0,0,24027,17901,18661,14574,13718,28292,30205,30217,1036,29681,30083,30212,1,0,4,19294,18561,325,29939,5.88235294117647,0.13525993421789168,LOW,0
LOW,Theni,NPD,TAMIL NADU,NHF,1243684,15394.25,0,0,0,15393,15242,15265,15387,15504,15318,15366,13946.25,0,0,0,11494,8350,6,7335,6591,13926,14904,14881,378,14292,14843,16124,6,0,11,9593,9182,221,2,9.537652045406563,0.17769787180666471,LOW,0
LOW,Thiruvallur,NPD,TAMIL NADU,NHF,3725697,32672.25,0,0,0,33527,33441,33542,32657,33585,33533,33610,31483.75,3,2,2,26018,22884,22379,17049,15817,32867,35794,35800,1677,44713,39409,36044,0,1,4,17986,17735,188,32866,0.0,0.05046035681377203,LOW,0
LOW,Thiruvarur,NPD,TAMIL NADU,NHF,1268094,16163.75,0,0,0,16667,16643,16701,16098,16788,16665,16771,16297.75,0,0,0,12521,10224,10318,7928,7480,15409,17108,17154,353,15869,16455,17447,25,0,23,12455,11925,98,16686,4.669399118397649,0.07728133718793717,LOW,0
LOW,Tiruchirappalli(Trichy),PD,TAMIL NADU,NHF,2713858,34316.25,2,0,1,35640,35810,35751,34670,36174,36348,36385,33079.25,0,0,0,29061,21657,24255,17313,15954,33267,36491,36594,2821,39802,39750,39198,10,0,228,19380,18882,985,36209,3.057589334498962,0.36295193042524704,LOW,0
LOW,Tirunelveli,PD,TAMIL NADU,NHF,3072880,39398.5,0,0,0,39380,38981,38819,39372,39601,39277,39090,37695.5,0,0,0,29670,22856,2,18707,17513,36221,38530,38640,1217,36249,34969,33639,75,0,335,22579,21546,1039,36,8.065027856390472,0.3381192887454115,LOW,0
LOW,Tirupur,NPD,TAMIL NADU,NHF,2471222,29497.25,0,0,0,29271,29277,29240,29489,29205,29217,29178,29024.5,0,0,0,21609,21368,0,14763,13632,28395,28877,28890,46,35183,29477,27015,5,0,62,16425,16256,102,0,3.7367890227055063,0.0412751262330944,LOW,0
LOW,Tiruvanamalai,PD,TAMIL NADU,NHF,2468965,33619.5,0,0,0,36730,36679,36659,33492,36852,36763,36765,32379.25,0,0,0,27727,23203,24614,17668,16566,34235,36546,36570,635,34920,34387,33120,1,0,21,24053,23815,1182,36129,0.0,0.4787431170551223,LOW,0
LOW,Toothukudi,NPD,TAMIL NADU,NHF,1738376,20946.5,0,0,0,21057,21039,20991,20774,21109,21181,21108,20572.75,0,0,0,15970,11368,12,9958,9411,19370,20928,20951,1047,18021,18703,20291,1,0,0,14354,14364,890,22,7.5263170458071755,0.5119720934941578,LOW,0
LOW,Vellore,PD,TAMIL NADU,NHF,3928106,50438.25,0,0,0,53694,53270,52923,50657,53939,53461,53318,48675.25,0,0,0,39660,25718,11,25434,23500,48934,51705,51841,1637,55580,47127,48190,4,0,41,27642,27279,1469,47,2.98235961794868,0.3739715781600598,LOW,0
LOW,Viluppuram,NPD,TAMIL NADU,NHF,3463284,50961.75,11,9,8,51958,51608,51468,50918,52102,51694,51563,49807.0,1,1,1,38830,26030,26395,26365,23367,49732,52594,52655,1220,44457,52145,50890,2,0,143,32113,31758,2424,51353,2.4130843230462062,0.6999137235063599,LOW,0
LOW,Virudhunagar,PD,TAMIL NADU,NHF,1943309,22709.5,0,0,0,22387,22342,22370,22707,22471,22481,22481,21569.75,0,0,0,16945,16296,15555,10651,10517,21168,22358,22311,949,23112,24409,25720,17,0,253,14628,14288,30,21724,6.78790814416874,0.015437586096704127,LOW,0
LOW,Adilabad,PD,TELANGANA,NHF,2737738,42189.0,15777,16524,17681,26004,25607,18142,38089,40633,41249,34724,24396.5,15501,16201,17528,36785,22714,20445,26807,25200,52007,39483,39327,4505,32017,33714,31809,0,0,1,35333,35025,28533,19550,0.0,10.422107593933386,LOW,0
LOW,Hyderabad,NPD,TELANGANA,NHF,4010238,108958.0,28098,28378,29948,57998,53093,50613,93101,82019,110124,77259,52981.0,27485,27466,28912,61852,46159,506,42433,40711,83145,72563,70147,34659,43495,58585,57635,7,0,14,16105,15526,12743,147,23.690779933552378,3.1776168895711425,LOW,0
LOW,Karim Nagar,NPD,TELANGANA,NHF,3811738,35225.25,20146,20684,21654,35940,34458,34589,34508,54742,54327,56488,32194.5,20000,23944,22716,48239,28388,2581,24986,23266,48252,50870,50350,8574,39039,35282,31222,26,0,28,29350,29125,26278,27869,0.0,6.893968053418152,LOW,0
LOW,Khammam,NPD,TELANGANA,NHF,2798214,43709.25,13704,14352,15844,27360,26610,27221,30347,40252,40408,42404,22740.0,13672,14361,15925,35238,33310,32002,21587,20123,41710,39827,39832,1129,39424,43850,44856,23,0,12,29749,32201,26410,33224,4.573974616356949,9.438163056864129,LOW,0
LOW,Mahbubnagar,PD,TELANGANA,NHF,4042191,74852.25,26624,27302,29209,45207,43441,42600,55268,71872,70758,71315,30940.5,27350,27250,29039,60497,46113,33488,33821,30712,64534,62483,62286,4603,38040,40404,35920,32,1,28,54964,52779,43755,44942,13.784822767518678,10.824575088114342,LOW,0
LOW,Medak,NPD,TELANGANA,NHF,3031877,38492.0,16959,17394,18546,35033,34976,34467,30643,49869,49297,48709,20736.5,12056,17240,18240,40185,17961,16821,21580,20276,41856,45448,45184,11591,30028,26891,25060,32,0,26,32950,32755,23954,22245,0.0,7.9007162889523554,LOW,0
LOW,Nalgonda,NPD,TELANGANA,NHF,3483648,52940.75,18771,19371,20887,34121,33193,33060,50662,50285,50568,51562,41478.75,19089,19844,21158,43285,39849,26925,28976,26155,55132,51111,51256,2256,45781,50193,50136,0,0,0,54441,53385,39061,36617,0.0,11.212671314667842,LOW,0
LOW,Nizamabad,NPD,TELANGANA,NHF,2552073,46859.25,15812,16107,16769,30013,29142,29265,40419,42223,42003,42432,32313.0,16564,17071,19775,35414,33925,14604,23756,22497,46254,42712,42488,1673,30076,26250,24978,19,0,23,30777,30649,23229,31398,1.2916339890203108,9.102012364066388,LOW,0
LOW,Ranga Reddy,NPD,TELANGANA,NHF,5296396,85209.25,32547,35142,37774,74269,73535,74122,79394,104591,107037,109805,55286.5,32410,35114,37490,85631,43484,1450,52700,48594,101295,96830,96214,9767,83640,85325,84991,0,0,0,45112,42871,28766,1109,0.0,5.43124041329236,LOW,0
LOW,Warangal,NPD,TELANGANA,NHF,3522644,41429.0,18130,19005,20337,33420,30946,30399,37613,49694,48772,49497,21545.25,17973,18839,20105,41863,25940,22624,24809,22845,47655,45997,45621,4333,38931,46233,47926,7,0,2,42100,41408,33018,23384,0.0,9.37307318025892,LOW,0
LOW,Dhalai,PD,TRIPURA,HF,377988,5858.0,3014,3018,2989,3891,3336,2920,2223,6763,6232,5807,1754.5,2602,2558,2558,4419,3422,1906,2742,2543,5286,3929,3939,3,2240,1612,1199,0,0,1,5599,5416,5369,447,9.764424718333903,14.204154629247489,LOW,0
LOW,Gomati,NPD,TRIPURA,HF,767440,6351.25,2721,2933,3026,3625,3267,2944,4521,6328,6174,5958,4726.25,2723,2920,3014,4518,4791,161,2812,2609,5422,4921,4921,0,3314,3233,3440,3,0,0,3634,3524,3466,885,14.630978153906712,4.5163139789429785,LOW,0
LOW,Khowai,NPD,TRIPURA,HF,371722,3374.5,1913,2043,2157,2586,2336,2135,1748,4434,4342,4270,1757.5,1663,2039,2193,3639,3560,512,2376,2230,4606,3730,3747,0,2513,1875,1259,3,0,2,3022,3014,3014,831,0.0,8.108209898795337,LOW,0
LOW,North Tripura,NPD,TRIPURA,HF,693281,5776.5,3071,3039,2951,4139,3411,2852,2124,7082,6343,5705,1489.0,2898,2872,2832,4575,3839,228,2509,2377,4886,4256,4228,0,2328,1359,1006,1,0,2,5385,4944,4904,325,15.41590928763092,7.073610844664717,LOW,0
LOW,Sipahijala,NPD,TRIPURA,HF,517429,5327.5,2929,3144,3350,4356,4013,3681,2504,7191,7070,6911,2123.75,2938,3137,3330,5360,6001,870,3450,3236,6687,6192,6199,0,4969,3515,2253,5,1,2,3477,3448,3223,1287,0.0,6.228873913135908,LOW,0
LOW,South Tripura,NPD,TRIPURA,HF,875144,5366.0,2768,2904,3031,3764,3433,3147,3850,6436,6261,6133,3840.0,2706,2813,2954,4711,5161,211,2991,2763,5755,5481,5473,0,4223,3412,3000,17,0,12,5245,5223,5211,756,0.0,5.954448639309645,LOW,0
LOW,Unakoti,NPD,TRIPURA,HF,298574,4194.25,2084,2190,2226,2671,2306,2054,1378,4743,4486,4246,1357.75,2030,2099,2166,3429,2894,176,1993,1899,3892,3446,3448,0,2043,1536,1012,9,0,27,4138,4038,4009,402,7.206294331525302,13.427157086685378,LOW,0
LOW,West Tripura,NPD,TRIPURA,HF,1724619,16170.25,4965,5041,5310,6869,6142,5639,11995,11677,11136,10833,9967.0,5124,4913,5140,10123,9321,2211,5406,4993,10399,10378,10290,51,8756,7580,5427,3,0,2,5135,5050,4590,3004,35.690542817829034,2.6614574001562086,LOW,0
HIGH,Agra,NPD,UTTAR PRADESH,HF,4380793,117224.75,53970,55634,58039,62603,57712,55428,59012,113439,110315,108581,34262.5,52115,54685,56157,90376,83865,121,62026,54535,116561,92990,92959,4757,31037,47389,49518,113,0,53,60124,57306,39128,42,0.5662200175304276,8.93171624406814,HIGH,1
HIGH,Aligarh,NPD,UTTAR PRADESH,HF,3673849,90024.0,36816,36984,40083,50137,43665,40913,46275,83680,78599,78876,28536.25,36796,36510,38825,62827,62888,9,43711,37435,81146,67798,67520,179,9087,21108,25466,7,0,0,40754,40418,31163,1,9.861814627210522,8.48238455091649,HIGH,1
HIGH,Allahabad,NPD,UTTAR PRADESH,HF,5959798,152791.0,71796,74844,79191,75338,68607,65261,59596,143355,140068,140845,36139.5,65219,73679,77601,105852,101530,93460,73299,65867,139166,106953,106918,401,62209,71611,73837,24,0,58,73970,71102,55623,106973,8.917410056875077,9.33303444177135,HIGH,1
HIGH,Ambedkar Nagar,NPD,UTTAR PRADESH,HF,2398709,49855.0,20945,21663,23215,28179,26152,25570,27648,47788,47037,47284,11909.75,19599,20855,22434,35102,35241,29304,24423,21907,46330,40968,40340,109,25070,26143,32154,17,0,0,26515,26623,24347,34298,7.070504462942534,10.15004321074378,HIGH,1
HIGH,Auraiya,NPD,UTTAR PRADESH,HF,1372287,30938.75,14232,14830,14522,16495,15064,14369,14281,30270,28993,28603,9497.75,14144,13932,14676,24145,20206,3,14917,13163,28080,24399,24293,650,12452,11871,15240,27,0,284,16147,16389,15190,0,9.240030705830067,11.069113093689586,HIGH,1
HIGH,Azamgarh,NPD,UTTAR PRADESH,HF,4616509,114894.0,62096,62808,64257,53196,48535,46302,55067,108493,105811,104276,44606.0,62171,61822,63519,92411,58354,48254,58707,50230,108938,84783,82185,2267,37604,36191,38165,346,0,401,61097,57721,54999,76198,5.183908646230438,11.913547661230597,HIGH,1
HIGH,Bagpat,NPD,UTTAR PRADESH,HF,1302156,28579.0,11934,13056,13810,15864,14154,13503,17296,27748,27172,27296,10554.25,11917,13048,13800,21758,23868,0,15645,13056,28702,26106,26082,0,13950,11636,13018,0,0,0,12052,12026,10002,0,0.0,7.6811073327619726,HIGH,1
HIGH,Bahraich,PD,UTTAR PRADESH,HF,3478257,101308.5,49525,44750,43751,50572,43649,39924,46144,92470,83971,78558,30623.25,40786,41023,41045,64761,43580,34890,45207,37282,82489,66272,64533,1718,24734,29963,29471,266,1,178,34450,34788,30964,59254,18.576427446857867,8.902159903652894,HIGH,1
HIGH,Ballia,NPD,UTTAR PRADESH,HF,3223642,71976.0,37142,39229,40220,38601,34389,32851,25751,71831,70734,70489,14141.75,36366,38589,40212,57926,41018,49693,32875,28628,61503,59762,59491,1493,35680,35014,36683,70,0,24,37971,36481,33028,39967,14.55068356118706,10.245554562200144,HIGH,1
HIGH,Balrampur,PD,UTTAR PRADESH,HF,2149066,60247.0,25472,24631,23753,31076,26507,23309,29177,54371,49188,45527,18938.75,22271,22855,22594,36127,28786,29275,24291,21543,45834,35452,35079,472,9633,21843,23103,64,0,158,23586,23411,21226,32822,23.923182897073715,9.876848826420408,HIGH,1
HIGH,Banda,NPD,UTTAR PRADESH,HF,1799541,39319.5,20918,21169,21957,21781,20596,19283,28090,41934,41418,41362,22392.25,17234,19017,20671,33692,24019,62,22502,19451,41954,37493,37298,800,22395,23474,27454,24,0,313,27816,26916,22574,0,0.0,12.544309910138196,HIGH,1
HIGH,Barabanki,PD,UTTAR PRADESH,HF,3257983,84872.25,37417,38501,39180,46072,41659,39576,31476,81375,77344,76447,19314.5,36344,37040,38514,63089,56604,57717,38974,34580,73554,60122,58982,225,34993,34816,35747,9,0,0,39058,38555,34656,61433,13.335630904094096,10.637256241054665,HIGH,1
HIGH,Bareilly,PD,UTTAR PRADESH,HF,4465344,105394.75,56210,57526,59229,60643,55362,51436,51924,116806,112246,109027,47166.75,49961,52221,54207,87617,89486,84013,55152,50058,105210,93198,92896,99,60642,70182,68271,54,0,2,53469,51363,38485,87325,0.17529336138659657,8.618596909890929,HIGH,1
HIGH,Basti,NPD,UTTAR PRADESH,HF,2461056,64876.5,26359,26675,28196,33648,31225,30732,31397,59106,57075,58037,21624.75,26107,26465,27810,44808,46290,43414,30332,26462,56794,45380,45712,129,30755,26583,38221,48,0,4,28584,27906,27030,49392,12.458286128259077,10.983090185676392,HIGH,1
HIGH,Bijnor,NPD,UTTAR PRADESH,HF,3683896,82847.25,37408,37909,39242,40253,36768,35410,44384,75677,73060,70561,15392.0,36242,37225,38901,62341,60209,81,37111,32200,69312,64902,63377,129,62855,42027,40656,25,0,56,37474,37616,33212,0,16.33759720449381,9.015455376590436,HIGH,1
HIGH,Budaun,PD,UTTAR PRADESH,HF,3712738,84373.5,38035,37497,38113,45775,40437,37703,50769,82494,76855,73921,26920.5,36269,36072,37019,61191,56109,110,38981,34222,73204,60713,60666,2780,27490,34147,32299,53,0,9,40115,39354,32073,8,13.238161271015189,8.638638115590165,HIGH,1
HIGH,Bulandshahar,NPD,UTTAR PRADESH,HF,3498507,89321.5,39700,41136,43254,49952,44610,42473,47001,88992,85428,84827,29233.0,39629,40748,43041,68988,71189,134,43933,37385,81319,77278,76737,880,35835,40028,39204,80,0,18,49762,49069,40125,3,8.959209148973093,11.469178137988575,HIGH,1
HIGH,C S M Nagar,NPD,UTTAR PRADESH,HF,447330,43594.25,19311,19845,20340,23425,21332,20303,21571,41847,40792,39996,14215.0,19003,19586,19936,32123,33659,26948,28160,24684,52844,35173,35610,784,29424,24365,24372,53,0,47,25635,26104,24229,34780,0.0,54.16359287327029,HIGH,1
HIGH,Chandauli,NPD,UTTAR PRADESH,HF,1952713,46828.25,21836,22581,23877,24466,22578,21347,18654,46636,45498,45193,8420.0,21001,23299,24355,34760,22716,145,23340,20082,43423,36075,35745,905,10155,10174,22767,70,0,130,21887,21239,20267,6,7.271785727632358,10.378893365282046,HIGH,1
HIGH,Chitrakoot,NPD,UTTAR PRADESH,HF,990626,23242.25,10352,10681,11488,12993,12200,11992,15373,23542,22952,23425,13375.0,10259,10812,11400,20760,19390,4,11967,10488,22455,19406,19541,4,7385,8224,12352,3,0,121,13490,12972,9663,1,3.3871505555615316,9.754438102775417,HIGH,1
HIGH,Deoria,NPD,UTTAR PRADESH,HF,3098637,74588.5,38268,39125,40975,39044,36198,35027,31864,74541,72015,72544,19693.75,32628,37332,39872,68917,60067,56177,45228,39895,85124,67835,65528,4227,33085,44187,53453,147,0,34,35349,33564,30885,66012,0.0,9.967285616224167,HIGH,1
HIGH,Etah,PD,UTTAR PRADESH,HF,1761152,48004.75,21425,21971,22835,26619,24246,23921,22022,47097,45297,45370,15297.5,21269,21740,22805,36504,34572,45,22944,20102,43046,39396,39313,332,33615,31442,30452,1,0,3,22110,21850,18827,0,10.329706956082472,10.690161894032997,HIGH,1
HIGH,Etawah,NPD,UTTAR PRADESH,HF,1579160,42689.25,16778,17289,17783,21377,19655,18934,32141,38082,36738,36200,25972.5,17010,17782,18011,28564,24411,0,19568,16795,36364,30658,30765,628,15153,17674,21324,141,0,621,18206,17681,16404,3,14.816962115755135,10.387801109450594,HIGH,1
HIGH,Faizabad,PD,UTTAR PRADESH,HF,2468371,55023.75,25807,27024,28374,32335,29281,27566,26391,57235,55718,55496,13837.5,25524,26648,28199,42984,45987,41197,30435,27174,57610,46920,46901,342,31839,33405,35943,8,0,1,30089,29302,25616,45068,0.0,10.377694438963998,HIGH,1
HIGH,Farrukhabad,NPD,UTTAR PRADESH,HF,1887577,51174.5,22901,22861,23139,27084,23615,22316,28232,48283,44438,43109,15032.0,21015,22386,23074,34297,25094,240,24136,21841,45978,32298,32995,1913,13167,16580,18332,167,0,51,19029,19312,15184,67,10.15447146528056,8.044175151530242,HIGH,1
